Row.names,above_expected_in,Degree,ClosenessCentrality,BetwenessCentrality,EigenvectorCentrality,OTU,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,module,Zi,Pi,keystone_taxa,freq_in_4slice,freq_in_control,freq_in_MeJA_0.1,freq_in_MeJA_1.0,freq_in_oral_secretion,control_fit_class,MeJA_0.1_fit_class,MeJA_1.0_fit_class,oral_secretion_fit_class,neutral_score
ASV_592,control__oral_secretion,1,0.0127207854157559,0,3.79166511855944e-07,ASV_592,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Rhizorhapis,s__,378befdc452ad7aaa833ecdcdff8fde3,1,-1.26929551764398,0,,59,18,11,20,10,Above prediction,As predicted,As predicted,Above prediction,10
ASV_594,MeJA_1.0,5,0.0167215481670369,0.00091401667587259,0.0149273274548825,ASV_594,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Labraceae,g__Labrys,s__,912252b6d4278a802d792084892f1b99,1,0,0.64,,103,19,28,35,21,As predicted,As predicted,Above prediction,As predicted,9
ASV_595,,1,0.0162113018739167,0,4.83936881515506e-08,ASV_595,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,5850e1f2ad6583395c1b9339f2951e52,7,-1.16189500386223,0,,49,8,24,10,7,As predicted,As predicted,As predicted,As predicted,8
ASV_6,,11,0.0186122192595771,0.00126252663142113,0.0612774767032994,ASV_6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,51fbe3718b46cca351549f2b7972fc7b,3,0.948683298050514,0.628099173553719,,2354,855,564,274,661,As predicted,As predicted,As predicted,As predicted,8
ASV_60,oral_secretion,3,0.00990986410663346,0.00564849154370183,0,ASV_60,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,4d26186ff63b6509f15c92373c448e69,3,-0.237170824512628,0,,257,45,56,93,63,As predicted,As predicted,As predicted,Above prediction,9
ASV_601,,2,0.0215676797098129,0.00541176780031037,0,ASV_601,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__uncultured,s__,42375699bd6c70737c3e92b1378f402d,15,-0.866025403784439,0.5,,57,3,26,18,10,As predicted,As predicted,As predicted,As predicted,8
ASV_602,,2,0.0200176003428361,0.00259738551776743,0,ASV_602,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__,4ee9c0fcdf27542b9436001729af1d67,15,0.866025403784439,0,,93,25,33,30,5,As predicted,As predicted,As predicted,As predicted,8
ASV_603,,16,0.0191543604250541,0.028623845971751,0,ASV_603,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,s__,3a0a08fea74d06579c0672d78fa61c3b,5,0.675886289861155,0.5546875,,47,22,7,4,14,As predicted,As predicted,As predicted,As predicted,8
ASV_605,,4,0.0156648976992709,0.00285383623977485,0,ASV_605,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,,281d4badbcc99017d98c9a0aa90e6fb2,10,1.39746146663321,0.375,,138,48,30,35,25,As predicted,Below prediction,Below prediction,Below prediction,5
ASV_61,MeJA_0.1__MeJA_1.0__oral_secretion,2,0.0170589966572535,0,0.00649386408527123,ASV_61,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,5ca8370a4d057c58b7feb994ea689519,5,-0.841822444857007,0,,502,47,143,191,121,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_612,,2,0.0113365992641034,0,0,ASV_612,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__,45b9a184363cb3d7126dc0913519976d,10,0.199637352376173,0,,179,24,81,29,45,Below prediction,As predicted,Below prediction,As predicted,6
ASV_614,,1,0.0109733581391957,0,0.000213654929697736,ASV_614,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__,4fe6ed7dbed17e8dbf946db290a017f7,2,-1.03603628180005,0,,103,5,49,31,18,Below prediction,As predicted,As predicted,Below prediction,6
ASV_615,control__oral_secretion,2,0.0212635480825187,0.00575370209632026,9.11464375657667e-05,ASV_615,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__WD2101_soil_group,s__,8baf85d2489478bee3d2cfff283ac5d9,6,-0.0966018602623706,0,,83,26,22,17,18,Above prediction,As predicted,As predicted,Above prediction,10
ASV_619,MeJA_0.1,9,0.020677067680745,0.0271443225755543,0.12186882265205,ASV_619,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__,0930eb55e613689dd3993be290a26a64,2,0.181573368975266,0.37037037037037,,65,11,18,19,17,As predicted,Above prediction,As predicted,As predicted,9
ASV_62,control__MeJA_0.1__MeJA_1.0__oral_secretion,4,0.0197079359783483,0.000203845445698204,0.00188596565020442,ASV_62,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,5c5e4dd583724761cf7d0e72471f57d8,6,-0.0966018602623706,0.5,,620,126,145,169,180,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_620,,2,0.0139711118037634,0.000295904679239328,7.64939929077499e-07,ASV_620,d__Bacteria,p__Abditibacteriota,c__Abditibacteria,o__Abditibacteriales,f__Abditibacteriaceae,g__Abditibacterium,s__,879247e3a1a0849da809c4e62655085a,7,0,0,,44,8,14,11,11,As predicted,As predicted,As predicted,As predicted,8
ASV_626,MeJA_1.0,7,0.0233632276033344,0.0445435177148268,0.00410874943063481,ASV_626,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__TM7a,s__,3d1a70a90d10fa23ccfab7c995bc3192,3,0.158113883008419,0.612244897959184,,89,7,19,41,22,As predicted,As predicted,Above prediction,As predicted,9
ASV_628,control__MeJA_0.1,6,0.0179042782050905,0.00401115231857755,0,ASV_628,d__Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__,1df8e2dcf0167cfbc42f9019bc8a5f5b,2,-0.0213615728206196,0,,124,25,34,24,41,Above prediction,Above prediction,As predicted,As predicted,10
ASV_630,,1,0.00617253019559807,0,0,ASV_630,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,5d6ed74993e3d09a41eb73bb570316a0,13,-1.4638501094228,0,,97,35,27,24,11,As predicted,As predicted,As predicted,Below prediction,7
ASV_638,,1,0.0132254580890979,0,1.73154199828695e-07,ASV_638,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Noviherbaspirillum,s__,011dbe3dcfefd520e46d0f1ed64dc42c,8,-1.19522860933439,0,,42,6,9,14,13,As predicted,As predicted,As predicted,As predicted,8
ASV_64,MeJA_0.1__MeJA_1.0__oral_secretion,6,0.0168706169255399,0.0116257660643363,0.0022255213199295,ASV_64,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,e64afb2ca7d2f51d117d7f8cb6fe5e7c,9,2.2091672126716,0.277777777777778,,983,539,163,176,105,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_640,,1,0.0109632432098163,0,1.13249962258912e-06,ASV_640,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Emticicia,s__,6846e92e03a1607adf8a751e8e99dc6a,8,-1.19522860933439,0,,59,9,7,21,22,As predicted,As predicted,As predicted,As predicted,8
ASV_641,MeJA_1.0,2,0.0200569987888165,0.00889029169625714,0.000893833427186271,ASV_641,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__Bauldia,s__,679d8284b9c943e6be9e0b8e86a5a3e3,1,-1.26929551764398,0.5,,116,20,17,39,40,As predicted,As predicted,Above prediction,As predicted,9
ASV_644,,10,0.0232006475876614,0.0455956232410111,0,ASV_644,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,caee7a95cc97de2b414c54354b4efc2a,5,0.372344542917522,0.58,,68,30,13,7,18,As predicted,As predicted,As predicted,As predicted,8
ASV_645,MeJA_1.0,3,0.0192241756714759,0.00506325784476183,0,ASV_645,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,419363d6c01e0530014c2969b7098bbe,3,-0.237170824512628,0,,60,13,9,34,4,As predicted,As predicted,Above prediction,As predicted,9
ASV_646,control__MeJA_0.1__oral_secretion,1,0.0126128277687511,0,0,ASV_646,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__WD2101_soil_group,s__,be9ff3d8389838ad77e6e385465f1708,2,-1.03603628180005,0,,67,20,23,4,20,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_649,,7,0.0213128807311687,0.00819327178516005,0,ASV_649,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Lysinibacillus,s__,85ef2096fc859edf94e4bef9af5903c6,2,0.181573368975266,0,,93,12,27,13,41,As predicted,As predicted,As predicted,As predicted,8
ASV_65,MeJA_0.1,1,0.0152481424603769,0,1.38658828239328e-05,ASV_65,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__,6c8e8f15c8b62edfc17dd5fc30ecd8cd,3,-1.02774023955472,0,,307,95,120,25,67,As predicted,Above prediction,Below prediction,As predicted,8
ASV_652,,5,0.0210239885738579,0.0188195375996212,2.92681635380904e-05,ASV_652,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__uncultured,s__,8ec9efe02b4dc18f041b704151ebc972,1,1.26929551764398,0.56,,72,5,18,44,5,As predicted,As predicted,As predicted,Below prediction,7
ASV_653,MeJA_0.1__oral_secretion,1,0.0116921548649478,0,0.000230467304222638,ASV_653,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__A21b,g__A21b,s__,d4d341a7caf21028fddada80a050de42,4,-1.13153055844952,0,,58,14,18,9,17,As predicted,Above prediction,As predicted,Above prediction,10
ASV_655,,4,0.0207388192359202,0.00159130960835372,0,ASV_655,d__Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Nomurabacteria,f__Candidatus_Nomurabacteria,g__Candidatus_Nomurabacteria,s__,913fd265e0ccaf066cb33e9a1a6b1551,17,0.645497224367903,0.375,,59,3,17,18,21,As predicted,As predicted,As predicted,As predicted,8
ASV_658,,1,0.012127722493888,0,0,ASV_658,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rudaea,s__,3588cd6e67731da0d3e6a5ffd0cf42df,4,-1.13153055844952,0,,95,3,9,47,36,Below prediction,As predicted,As predicted,As predicted,7
ASV_66,control__MeJA_0.1__MeJA_1.0__oral_secretion,2,0.0146165789673693,0.000276177700623373,0,ASV_66,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Tardiphaga,s__,a57b51d02c9d77781b825dde8671b8a2,3,-1.02774023955472,0.5,,918,221,233,205,259,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_660,,2,0.0145237625306034,1.97269786159552e-05,0.00105569501610658,ASV_660,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__Azospirillum,s__,4534cb9a024aad2727508621ebfa2e15,6,-0.0966018602623706,0,,78,22,18,13,25,As predicted,As predicted,Below prediction,As predicted,7
ASV_662,,2,0.0165441685336788,0.000144664509850338,0,ASV_662,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__uncultured,s__,473020e1fdcaca8fe17ba97f41c9f0d6,5,-0.841822444857007,0,,118,37,15,35,31,As predicted,As predicted,As predicted,As predicted,8
ASV_666,MeJA_1.0,2,0.0197523704349011,0.00531970856676925,0,ASV_666,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__,e961fb2f04bea38c4e88a85cf8098289,1,0,0,,56,10,16,26,4,As predicted,As predicted,Above prediction,As predicted,9
ASV_67,,3,0.00995628675116717,0.00852205476209264,0,ASV_67,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,00f3a4a2243093399302c8ce5667b076,8,1.19522860933439,0,,256,67,70,29,90,As predicted,As predicted,Below prediction,As predicted,7
ASV_671,MeJA_0.1,5,0.0188509290375459,0.00597069886109577,0,ASV_671,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,,,350f3ef3a4a2492223a3e0289a08a23f,2,-0.42723145641239,0.32,,122,34,36,26,26,As predicted,Above prediction,As predicted,As predicted,9
ASV_672,control,11,0.0214297804153834,0.0172085010126516,0.084726939376682,ASV_672,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,efe16b7fe8c859465d8cbb4005e70e49,2,0.790378194362921,0.165289256198347,,86,41,22,10,13,Above prediction,As predicted,Below prediction,As predicted,8
ASV_678,,1,0.0168762599397288,0,0,ASV_678,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured,s__,fd0a3d65f5e68aea1d0f5842c8b184db,5,-1.14536419180064,0,,67,15,19,19,14,As predicted,As predicted,As predicted,As predicted,8
ASV_68,,4,0.0202934105227609,0.0053131329072306,0.00169775557135726,ASV_68,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Undibacterium,s__,e9aff6fbdc8634583fc13d7b43016ba0,2,-0.630166398208275,0.375,,216,34,84,89,9,Below prediction,As predicted,Below prediction,Below prediction,5
ASV_681,MeJA_1.0,1,0.00689095365324335,0,3.73019595245221e-07,ASV_681,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,s__,aa4343f82dc8ab8d9b0d8c7cb29e4377,4,-1.13153055844952,0,,57,4,15,28,10,As predicted,As predicted,Above prediction,As predicted,9
ASV_683,control,1,0.0137441835279655,0,0,ASV_683,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,c39ec32d0a5a11f932a38e0c1739dabc,5,-1.14536419180064,0,,75,29,14,15,17,Above prediction,As predicted,As predicted,As predicted,9
ASV_684,,4,0.0165091616316215,0,0,ASV_684,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Holosporales,f__Holosporaceae,g__uncultured,s__,84f053ae818fe731661651ec8b035060,3,-0.237170824512628,0.375,,72,41,12,13,6,As predicted,As predicted,As predicted,Below prediction,7
ASV_686,,4,0.0183749464726348,0.00268944475130856,0,ASV_686,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__Reyranella,s__,c80c805afab53bffac312b9e1cc79fad,5,-0.538280697913375,0.375,,90,15,26,32,17,As predicted,As predicted,As predicted,As predicted,8
ASV_69,MeJA_0.1__MeJA_1.0,2,0.0182772254210698,0.00274862568715642,0.000146667127797945,ASV_69,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__,facf0b9a7ba1e4766e91d8000c834f2c,6,-0.0966018602623706,0,,453,113,118,135,87,As predicted,Above prediction,Above prediction,As predicted,10
ASV_693,,1,0.0180384184357433,0,0.0155044449949128,ASV_693,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__,5a6a6d7b0385789e874f4a962b026cce,3,-1.02774023955472,0,,129,21,28,29,51,As predicted,As predicted,As predicted,As predicted,8
ASV_696,MeJA_1.0,1,0.00941469257039745,0,0,ASV_696,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__,c424b5af13b0194a030b85d8593163a9,3,-1.02774023955472,0,,61,17,20,17,7,As predicted,As predicted,Above prediction,As predicted,9
ASV_7,,8,0.0224633481133517,0.0204239985270523,0,ASV_7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,9db2817f5c42be6a7bcbca662959982d,5,0.675886289861155,0.21875,,4704,1191,1009,1147,1357,As predicted,As predicted,As predicted,As predicted,8
ASV_70,,6,0.0161420986710924,0.00259080985822878,0,ASV_70,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,96e4ae87c016659780b84ab965dfa427,3,0.158113883008419,0.5,,177,55,42,34,46,As predicted,As predicted,As predicted,As predicted,8
ASV_703,,2,0.0103108271123527,0,1.12520090350534e-07,ASV_703,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,2cf9eb3d924457e9b4c7954bb99a0b47,14,0,0,,130,20,49,25,36,As predicted,As predicted,As predicted,As predicted,8
ASV_71,control__MeJA_0.1__MeJA_1.0__oral_secretion,2,0.0155903658670361,0.011573160788027,0,ASV_71,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__env.OPS_17,s__,6bb1e8a89f95946f8ec4c547f8ae438c,8,0,0,,412,101,132,89,90,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_72,control__MeJA_0.1__MeJA_1.0__oral_secretion,7,0.0171855061594337,0,0.305122272691887,ASV_72,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,s__,47150570fd9fa1589d801292dcba8b01,3,0.158113883008419,0.612244897959184,,771,164,207,235,165,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_720,,4,0.0166530272226494,0.0041952707856598,0,ASV_720,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__,31ef973914fab9521ee29493dbb0e2f9,3,-0.237170824512628,0.375,,59,10,,25,24,As predicted,,As predicted,As predicted,
ASV_726,,3,0.0186758110344694,0.00395197138272969,0,ASV_726,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__,c85d380b5947c27bb10bde2b52112c38,17,-0.322748612183952,0.444444444444444,,99,20,22,46,11,As predicted,As predicted,As predicted,As predicted,8
ASV_727,control,2,0.0196367545864348,0,0.00475294983332529,ASV_727,d__Bacteria,p__Firmicutes,c__Bacilli,o__Thermoactinomycetales,f__Thermoactinomycetaceae,g__Thermoactinomyces,s__,1a3d8aad3484f7e966ebbe4d4e695814,2,-0.83310134000416,0,,119,35,33,18,33,Above prediction,As predicted,As predicted,As predicted,9
ASV_729,,2,0.0107902793431037,0.00844314684762882,2.70848055224128e-05,ASV_729,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,6e9a9f23615e70b122df7c956ab6df73,12,0.58554004376912,0,,101,21,39,21,20,As predicted,As predicted,As predicted,As predicted,8
ASV_73,MeJA_0.1__MeJA_1.0__oral_secretion,6,0.0175375522227336,0.00957416028827691,0,ASV_73,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,c64d0b194420756c348758b5e64f855e,9,1.41010673149251,0.5,,745,212,65,274,194,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_733,MeJA_0.1__oral_secretion,1,0.0106567833638313,0,7.04910577700745e-08,ASV_733,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured,g__uncultured,s__,d3ae793cbb05c980cb5e49f4885476c2,21,-0.577350269189626,0,,61,9,31,8,13,As predicted,Above prediction,As predicted,Above prediction,10
ASV_734,,2,0.0196242768121563,0.0066742944317315,1.32867679365293e-05,ASV_734,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,acdf54e035463657a965753f79b8a7f8,1,0,0,,63,24,19,,20,As predicted,As predicted,,As predicted,
ASV_735,,4,0.013546861319013,0.00844314684762882,0,ASV_735,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Ornithinibacillus,s__,d831d4ea049171d8ba037fff2911d630,2,-0.630166398208275,0.375,,82,12,30,14,26,As predicted,As predicted,As predicted,As predicted,8
ASV_738,control__oral_secretion,1,0.0078230411692161,0,5.90031436557246e-07,ASV_738,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,,,fa3c7225c1e3b0327a04f9b1ac72b121,16,-0.866025403784439,0,,72,31,14,12,15,Above prediction,As predicted,As predicted,Above prediction,10
ASV_739,,2,0.013704163088844,0,0,ASV_739,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__,4c336a0cf12ba61e1d3cdc884b5bf069,2,-0.83310134000416,0,,91,30,25,14,22,As predicted,As predicted,As predicted,As predicted,8
ASV_74,control__MeJA_1.0__oral_secretion,6,0.020537535352702,0.0171164417791104,0.00296912404884144,ASV_74,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,f1d5b6946904c742c2f1b0f0b63b0a5f,5,0.372344542917522,0,,526,140,51,124,211,Above prediction,Below prediction,Above prediction,Above prediction,10
ASV_741,control,2,0.0148015960557527,0.00282753360162024,0,ASV_741,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,s__,1b23db499bf1f98bae39e5fcb654dba7,2,-0.83310134000416,0,,47,16,8,11,12,Above prediction,As predicted,As predicted,As predicted,9
ASV_742,,2,0.00913477044830736,0.00282753360162024,7.63582126504191e-08,ASV_742,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__,4654daba8e4eb3e0a966597d150a65ac,12,0.58554004376912,0,,72,20,27,8,17,As predicted,As predicted,As predicted,As predicted,8
ASV_743,,2,0.00868873674984484,0.00282753360162024,0,ASV_743,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,99dc0d0d21acb056188106c6ad921afb,3,-0.632455532033676,0,,70,7,12,14,37,As predicted,Below prediction,As predicted,As predicted,7
ASV_75,control__MeJA_0.1__oral_secretion,5,0.0145903119969025,9.86348930797759e-05,4.98506052235683e-05,ASV_75,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Cellvibrio,s__,47b37b68e7a7ba61c88ecca30a1108b1,3,-0.237170824512628,0.56,,306,89,98,44,75,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_754,MeJA_0.1,1,0.0116852247879767,0,0.00173263561576027,ASV_754,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__,caa6915a6a7a1b8eafd4d599197afbe9,5,-1.14536419180064,0,,68,9,26,33,,As predicted,Above prediction,As predicted,,
ASV_756,,1,0.012094862318483,0,4.79887422106184e-07,ASV_756,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__,b6a6ffcdf2c10d9d8edfc3d625262197,8,-1.19522860933439,0,,44,1,14,12,17,As predicted,As predicted,As predicted,As predicted,8
ASV_763,,3,0.0173678105201602,0.00565506720324048,9.92522496877298e-05,ASV_763,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Rummeliibacillus,s__,b57c482a401424cb223d8b2ec46cc944,16,0.866025403784439,0.444444444444444,,116,33,29,23,31,As predicted,As predicted,As predicted,As predicted,8
ASV_765,,5,0.0161390887028233,0.0171032904600331,0.00810885284567756,ASV_765,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Phaselicystidaceae,g__Phaselicystis,s__,43bfbb8ceb59836752e083145a797093,7,1.16189500386223,0.56,,44,6,10,11,17,As predicted,As predicted,As predicted,As predicted,8
ASV_77,MeJA_0.1__MeJA_1.0__oral_secretion,22,0.0203645786145341,0.0285054841000552,0.133438606422094,ASV_77,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,b4b5cc6beec11d1cf7007cacd559c6d0,2,3.02266255411766,0.0867768595041321,,1510,391,388,298,433,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_770,,4,0.0158500894619363,0.00631920881664431,3.48664447188813e-06,ASV_770,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__,4e7c64a822b55b73cd79fba13fe74b43,7,1.16189500386223,0.375,,93,18,31,17,27,As predicted,As predicted,As predicted,As predicted,8
ASV_777,,2,0.0171799990582322,0.00282753360162024,0.00341300494372794,ASV_777,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,b678bbb891b25c132eeee037f8486c2d,5,-0.841822444857007,0,,82,35,18,10,19,As predicted,As predicted,As predicted,As predicted,8
ASV_778,control,1,0.00866926381163876,0,1.72670383415968e-05,ASV_778,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__,0938118a7adb6260ab9e33109693e3a1,13,-1.4638501094228,0,,64,16,9,13,26,Above prediction,As predicted,As predicted,As predicted,9
ASV_779,,4,0.0196963030775041,0.00286698755885215,0.00144399115291416,ASV_779,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__,7b85af0e4a51630a4b9b6bbc103f668d,4,-0.288901419178601,0.625,,91,15,23,26,27,As predicted,As predicted,As predicted,As predicted,8
ASV_78,control,18,0.0230571105862574,0.0175044056918909,0.280461228952198,ASV_78,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,,c1d8f746065975c3dc82d29b9eee6f45,2,2.41385772873,0,,1715,479,417,307,512,Above prediction,As predicted,As predicted,As predicted,9
